"","ST","STATE","ST_ABBR","STCNTY","COUNTY","FIPS","LOCATION","RPL_THEMES"
"1115",17,"ILLINOIS","IL",17031,"Cook",17031063100,"Census Tract 631, Cook County, Illinois",0.0513
"1116",17,"ILLINOIS","IL",17031,"Cook",17031063200,"Census Tract 632, Cook County, Illinois",0.2169
"1117",17,"ILLINOIS","IL",17031,"Cook",17031063301,"Census Tract 633.01, Cook County, Illinois",0.2076
"1118",17,"ILLINOIS","IL",17031,"Cook",17031063302,"Census Tract 633.02, Cook County, Illinois",0.0534
"1119",17,"ILLINOIS","IL",17031,"Cook",17031063303,"Census Tract 633.03, Cook County, Illinois",0.2861
"1120",17,"ILLINOIS","IL",17031,"Cook",17031063400,"Census Tract 634, Cook County, Illinois",0.0111
"1121",17,"ILLINOIS","IL",17031,"Cook",17031070101,"Census Tract 701.01, Cook County, Illinois",0.2581
"1122",17,"ILLINOIS","IL",17031,"Cook",17031070102,"Census Tract 701.02, Cook County, Illinois",0.1326
"1123",17,"ILLINOIS","IL",17031,"Cook",17031070103,"Census Tract 701.03, Cook County, Illinois",0.0874
"1124",17,"ILLINOIS","IL",17031,"Cook",17031070200,"Census Tract 702, Cook County, Illinois",0.1593
"1125",17,"ILLINOIS","IL",17031,"Cook",17031070400,"Census Tract 704, Cook County, Illinois",0.209
"1126",17,"ILLINOIS","IL",17031,"Cook",17031071100,"Census Tract 711, Cook County, Illinois",0.0947
"1127",17,"ILLINOIS","IL",17031,"Cook",17031071200,"Census Tract 712, Cook County, Illinois",0.0799
"1128",17,"ILLINOIS","IL",17031,"Cook",17031071300,"Census Tract 713, Cook County, Illinois",0.1362
"1129",17,"ILLINOIS","IL",17031,"Cook",17031071500,"Census Tract 715, Cook County, Illinois",0.0429
"1130",17,"ILLINOIS","IL",17031,"Cook",17031080100,"Census Tract 801, Cook County, Illinois",0.0921
"1131",17,"ILLINOIS","IL",17031,"Cook",17031080201,"Census Tract 802.01, Cook County, Illinois",0.1082
"1132",17,"ILLINOIS","IL",17031,"Cook",17031080202,"Census Tract 802.02, Cook County, Illinois",0.0666
"1133",17,"ILLINOIS","IL",17031,"Cook",17031080300,"Census Tract 803, Cook County, Illinois",0.1175
"1134",17,"ILLINOIS","IL",17031,"Cook",17031080400,"Census Tract 804, Cook County, Illinois",0.6481
"1135",17,"ILLINOIS","IL",17031,"Cook",17031081100,"Census Tract 811, Cook County, Illinois",0.2584
"1136",17,"ILLINOIS","IL",17031,"Cook",17031081202,"Census Tract 812.02, Cook County, Illinois",0.1252
"1137",17,"ILLINOIS","IL",17031,"Cook",17031081300,"Census Tract 813, Cook County, Illinois",0.244
"1138",17,"ILLINOIS","IL",17031,"Cook",17031081401,"Census Tract 814.01, Cook County, Illinois",0.4107
"1139",17,"ILLINOIS","IL",17031,"Cook",17031081402,"Census Tract 814.02, Cook County, Illinois",0.1668
"1140",17,"ILLINOIS","IL",17031,"Cook",17031081403,"Census Tract 814.03, Cook County, Illinois",0.0524
"1141",17,"ILLINOIS","IL",17031,"Cook",17031081500,"Census Tract 815, Cook County, Illinois",0.165
"1142",17,"ILLINOIS","IL",17031,"Cook",17031081600,"Census Tract 816, Cook County, Illinois",0.1244
"1143",17,"ILLINOIS","IL",17031,"Cook",17031081700,"Census Tract 817, Cook County, Illinois",0.127
"1144",17,"ILLINOIS","IL",17031,"Cook",17031081800,"Census Tract 818, Cook County, Illinois",0.023
"1145",17,"ILLINOIS","IL",17031,"Cook",17031081900,"Census Tract 819, Cook County, Illinois",0.2917
"1146",17,"ILLINOIS","IL",17031,"Cook",17031100300,"Census Tract 1003, Cook County, Illinois",0.3034
"1147",17,"ILLINOIS","IL",17031,"Cook",17031140100,"Census Tract 1401, Cook County, Illinois",0.7854
"1148",17,"ILLINOIS","IL",17031,"Cook",17031140301,"Census Tract 1403.01, Cook County, Illinois",0.876
"1149",17,"ILLINOIS","IL",17031,"Cook",17031140302,"Census Tract 1403.02, Cook County, Illinois",0.8272
"1150",17,"ILLINOIS","IL",17031,"Cook",17031140701,"Census Tract 1407.01, Cook County, Illinois",0.6783
"1151",17,"ILLINOIS","IL",17031,"Cook",17031160300,"Census Tract 1603, Cook County, Illinois",0.514
"1152",17,"ILLINOIS","IL",17031,"Cook",17031170100,"Census Tract 1701, Cook County, Illinois",0.7281
"1153",17,"ILLINOIS","IL",17031,"Cook",17031191301,"Census Tract 1913.01, Cook County, Illinois",0.8635
"1154",17,"ILLINOIS","IL",17031,"Cook",17031220602,"Census Tract 2206.02, Cook County, Illinois",0.5457
"1155",17,"ILLINOIS","IL",17031,"Cook",17031230200,"Census Tract 2302, Cook County, Illinois",0.9251
"1156",17,"ILLINOIS","IL",17031,"Cook",17031230500,"Census Tract 2305, Cook County, Illinois",0.965
"1157",17,"ILLINOIS","IL",17031,"Cook",17031230600,"Census Tract 2306, Cook County, Illinois",0.9089
"1158",17,"ILLINOIS","IL",17031,"Cook",17031231200,"Census Tract 2312, Cook County, Illinois",0.9603
"1159",17,"ILLINOIS","IL",17031,"Cook",17031240200,"Census Tract 2402, Cook County, Illinois",0.083
"1160",17,"ILLINOIS","IL",17031,"Cook",17031251900,"Census Tract 2519, Cook County, Illinois",0.9146
"1161",17,"ILLINOIS","IL",17031,"Cook",17031252102,"Census Tract 2521.02, Cook County, Illinois",0.8713
"1162",17,"ILLINOIS","IL",17031,"Cook",17031252201,"Census Tract 2522.01, Cook County, Illinois",0.952
"1163",17,"ILLINOIS","IL",17031,"Cook",17031260200,"Census Tract 2602, Cook County, Illinois",0.852
"1164",17,"ILLINOIS","IL",17031,"Cook",17031260300,"Census Tract 2603, Cook County, Illinois",0.9798
"1165",17,"ILLINOIS","IL",17031,"Cook",17031260400,"Census Tract 2604, Cook County, Illinois",0.9143
"1166",17,"ILLINOIS","IL",17031,"Cook",17031260600,"Census Tract 2606, Cook County, Illinois",0.9639
"1167",17,"ILLINOIS","IL",17031,"Cook",17031260900,"Census Tract 2609, Cook County, Illinois",0.953
"1168",17,"ILLINOIS","IL",17031,"Cook",17031270500,"Census Tract 2705, Cook County, Illinois",0.9531
"1169",17,"ILLINOIS","IL",17031,"Cook",17031271200,"Census Tract 2712, Cook County, Illinois",0.9519
"1170",17,"ILLINOIS","IL",17031,"Cook",17031271300,"Census Tract 2713, Cook County, Illinois",0.7989
"1171",17,"ILLINOIS","IL",17031,"Cook",17031271800,"Census Tract 2718, Cook County, Illinois",0.7862
"1172",17,"ILLINOIS","IL",17031,"Cook",17031280100,"Census Tract 2801, Cook County, Illinois",0.0491
"1173",17,"ILLINOIS","IL",17031,"Cook",17031280900,"Census Tract 2809, Cook County, Illinois",0.895
"1174",17,"ILLINOIS","IL",17031,"Cook",17031281900,"Census Tract 2819, Cook County, Illinois",0.38
"1175",17,"ILLINOIS","IL",17031,"Cook",17031283100,"Census Tract 2831, Cook County, Illinois",0.6288
"1176",17,"ILLINOIS","IL",17031,"Cook",17031283800,"Census Tract 2838, Cook County, Illinois",0.6444
"1177",17,"ILLINOIS","IL",17031,"Cook",17031300500,"Census Tract 3005, Cook County, Illinois",0.7798
"1178",17,"ILLINOIS","IL",17031,"Cook",17031300700,"Census Tract 3007, Cook County, Illinois",0.8897
"1179",17,"ILLINOIS","IL",17031,"Cook",17031300800,"Census Tract 3008, Cook County, Illinois",0.9116
"1180",17,"ILLINOIS","IL",17031,"Cook",17031301100,"Census Tract 3011, Cook County, Illinois",0.8868
"1181",17,"ILLINOIS","IL",17031,"Cook",17031301701,"Census Tract 3017.01, Cook County, Illinois",0.8928
"1182",17,"ILLINOIS","IL",17031,"Cook",17031310400,"Census Tract 3104, Cook County, Illinois",0.4242
"1183",17,"ILLINOIS","IL",17031,"Cook",17031310900,"Census Tract 3109, Cook County, Illinois",0.8338
"1184",17,"ILLINOIS","IL",17031,"Cook",17031320100,"Census Tract 3201, Cook County, Illinois",0.2223
"1185",17,"ILLINOIS","IL",17031,"Cook",17031320600,"Census Tract 3206, Cook County, Illinois",0.2093
"1186",17,"ILLINOIS","IL",17031,"Cook",17031330200,"Census Tract 3302, Cook County, Illinois",0.4104
"1187",17,"ILLINOIS","IL",17031,"Cook",17031340400,"Census Tract 3404, Cook County, Illinois",0.793
"1188",17,"ILLINOIS","IL",17031,"Cook",17031350100,"Census Tract 3501, Cook County, Illinois",0.4424
"1189",17,"ILLINOIS","IL",17031,"Cook",17031350400,"Census Tract 3504, Cook County, Illinois",0.927
"1190",17,"ILLINOIS","IL",17031,"Cook",17031351000,"Census Tract 3510, Cook County, Illinois",0.3705
"1191",17,"ILLINOIS","IL",17031,"Cook",17031351100,"Census Tract 3511, Cook County, Illinois",0.9044
"1192",17,"ILLINOIS","IL",17031,"Cook",17031351400,"Census Tract 3514, Cook County, Illinois",0.9762
"1193",17,"ILLINOIS","IL",17031,"Cook",17031351500,"Census Tract 3515, Cook County, Illinois",0.8066
"1194",17,"ILLINOIS","IL",17031,"Cook",17031360200,"Census Tract 3602, Cook County, Illinois",0.9021
"1195",17,"ILLINOIS","IL",17031,"Cook",17031380200,"Census Tract 3802, Cook County, Illinois",0.6416
"1196",17,"ILLINOIS","IL",17031,"Cook",17031380700,"Census Tract 3807, Cook County, Illinois",0.8833
"1197",17,"ILLINOIS","IL",17031,"Cook",17031381200,"Census Tract 3812, Cook County, Illinois",0.6206
"1198",17,"ILLINOIS","IL",17031,"Cook",17031381500,"Census Tract 3815, Cook County, Illinois",0.8414
"1199",17,"ILLINOIS","IL",17031,"Cook",17031390300,"Census Tract 3903, Cook County, Illinois",0.9144
"1200",17,"ILLINOIS","IL",17031,"Cook",17031390400,"Census Tract 3904, Cook County, Illinois",0.8323
"1201",17,"ILLINOIS","IL",17031,"Cook",17031390600,"Census Tract 3906, Cook County, Illinois",0.5159
"1202",17,"ILLINOIS","IL",17031,"Cook",17031390700,"Census Tract 3907, Cook County, Illinois",0.3454
"1203",17,"ILLINOIS","IL",17031,"Cook",17031400800,"Census Tract 4008, Cook County, Illinois",0.8985
"1204",17,"ILLINOIS","IL",17031,"Cook",17031410100,"Census Tract 4101, Cook County, Illinois",0.546
"1205",17,"ILLINOIS","IL",17031,"Cook",17031410600,"Census Tract 4106, Cook County, Illinois",0.4349
"1206",17,"ILLINOIS","IL",17031,"Cook",17031410700,"Census Tract 4107, Cook County, Illinois",0.3027
"1207",17,"ILLINOIS","IL",17031,"Cook",17031410800,"Census Tract 4108, Cook County, Illinois",0.5898
"1208",17,"ILLINOIS","IL",17031,"Cook",17031410900,"Census Tract 4109, Cook County, Illinois",0.4822
"1209",17,"ILLINOIS","IL",17031,"Cook",17031411200,"Census Tract 4112, Cook County, Illinois",0.5125
"1210",17,"ILLINOIS","IL",17031,"Cook",17031420100,"Census Tract 4201, Cook County, Illinois",0.8364
"1211",17,"ILLINOIS","IL",17031,"Cook",17031420400,"Census Tract 4204, Cook County, Illinois",0.7823
"1212",17,"ILLINOIS","IL",17031,"Cook",17031420500,"Census Tract 4205, Cook County, Illinois",0.8864
"1213",17,"ILLINOIS","IL",17031,"Cook",17031430102,"Census Tract 4301.02, Cook County, Illinois",0.7692
"1214",17,"ILLINOIS","IL",17031,"Cook",17031430500,"Census Tract 4305, Cook County, Illinois",0.9692
"1215",17,"ILLINOIS","IL",17031,"Cook",17031491400,"Census Tract 4914, Cook County, Illinois",0.9795
"1216",17,"ILLINOIS","IL",17031,"Cook",17031520200,"Census Tract 5202, Cook County, Illinois",0.9096
"1217",17,"ILLINOIS","IL",17031,"Cook",17031560100,"Census Tract 5601, Cook County, Illinois",0.7875
"1218",17,"ILLINOIS","IL",17031,"Cook",17031580502,"Census Tract 5805.02, Cook County, Illinois",0.8295
"1219",17,"ILLINOIS","IL",17031,"Cook",17031610300,"Census Tract 6103, Cook County, Illinois",0.9509
"1220",17,"ILLINOIS","IL",17031,"Cook",17031611400,"Census Tract 6114, Cook County, Illinois",0.8697
"1221",17,"ILLINOIS","IL",17031,"Cook",17031630100,"Census Tract 6301, Cook County, Illinois",0.8393
"1222",17,"ILLINOIS","IL",17031,"Cook",17031660700,"Census Tract 6607, Cook County, Illinois",0.8995
"1223",17,"ILLINOIS","IL",17031,"Cook",17031670300,"Census Tract 6703, Cook County, Illinois",0.978
"1224",17,"ILLINOIS","IL",17031,"Cook",17031671600,"Census Tract 6716, Cook County, Illinois",0.9529
"1225",17,"ILLINOIS","IL",17031,"Cook",17031680600,"Census Tract 6806, Cook County, Illinois",0.9082
"1226",17,"ILLINOIS","IL",17031,"Cook",17031680900,"Census Tract 6809, Cook County, Illinois",0.9405
"1227",17,"ILLINOIS","IL",17031,"Cook",17031770500,"Census Tract 7705, Cook County, Illinois",0.8402
"1228",17,"ILLINOIS","IL",17031,"Cook",17031802609,"Census Tract 8026.09, Cook County, Illinois",0.6282
"1229",17,"ILLINOIS","IL",17031,"Cook",17031803200,"Census Tract 8032, Cook County, Illinois",0.3991
"1230",17,"ILLINOIS","IL",17031,"Cook",17031804511,"Census Tract 8045.11, Cook County, Illinois",0.6781
"1231",17,"ILLINOIS","IL",17031,"Cook",17031804715,"Census Tract 8047.15, Cook County, Illinois",0.8149
"1232",17,"ILLINOIS","IL",17031,"Cook",17031805105,"Census Tract 8051.05, Cook County, Illinois",0.6882
"1233",17,"ILLINOIS","IL",17031,"Cook",17031806001,"Census Tract 8060.01, Cook County, Illinois",0.5194
"1234",17,"ILLINOIS","IL",17031,"Cook",17031808100,"Census Tract 8081, Cook County, Illinois",0.684
"1235",17,"ILLINOIS","IL",17031,"Cook",17031809500,"Census Tract 8095, Cook County, Illinois",0.4125
"1236",17,"ILLINOIS","IL",17031,"Cook",17031812301,"Census Tract 8123.01, Cook County, Illinois",0.3745
"1237",17,"ILLINOIS","IL",17031,"Cook",17031812600,"Census Tract 8126, Cook County, Illinois",0.3269
"1238",17,"ILLINOIS","IL",17031,"Cook",17031812801,"Census Tract 8128.01, Cook County, Illinois",0.5107
"1239",17,"ILLINOIS","IL",17031,"Cook",17031816500,"Census Tract 8165, Cook County, Illinois",0.9745
"1240",17,"ILLINOIS","IL",17031,"Cook",17031817500,"Census Tract 8175, Cook County, Illinois",0.8899
"1241",17,"ILLINOIS","IL",17031,"Cook",17031820603,"Census Tract 8206.03, Cook County, Illinois",0.8132
"1242",17,"ILLINOIS","IL",17031,"Cook",17031823001,"Census Tract 8230.01, Cook County, Illinois",0.8588
"1243",17,"ILLINOIS","IL",17031,"Cook",17031824300,"Census Tract 8243, Cook County, Illinois",0.965
"1244",17,"ILLINOIS","IL",17031,"Cook",17031826201,"Census Tract 8262.01, Cook County, Illinois",0.7025
"1245",17,"ILLINOIS","IL",17031,"Cook",17031830800,"Census Tract 8308, Cook County, Illinois",0.0938
"1246",17,"ILLINOIS","IL",17031,"Cook",17031831400,"Census Tract 8314, Cook County, Illinois",0.9186
"1247",17,"ILLINOIS","IL",17031,"Cook",17031832100,"Census Tract 8321, Cook County, Illinois",0.2355
"1248",17,"ILLINOIS","IL",17031,"Cook",17031833000,"Census Tract 8330, Cook County, Illinois",0.0997
"1249",17,"ILLINOIS","IL",17031,"Cook",17031835500,"Census Tract 8355, Cook County, Illinois",0.9399
"1250",17,"ILLINOIS","IL",17031,"Cook",17031836300,"Census Tract 8363, Cook County, Illinois",0.3366
"1251",17,"ILLINOIS","IL",17031,"Cook",17031836400,"Census Tract 8364, Cook County, Illinois",0.755
"1252",17,"ILLINOIS","IL",17031,"Cook",17031836500,"Census Tract 8365, Cook County, Illinois",0.8311
"1253",17,"ILLINOIS","IL",17031,"Cook",17031837400,"Census Tract 8374, Cook County, Illinois",0.9372
"1254",17,"ILLINOIS","IL",17031,"Cook",17031837800,"Census Tract 8378, Cook County, Illinois",0.8062
"1255",17,"ILLINOIS","IL",17031,"Cook",17031838000,"Census Tract 8380, Cook County, Illinois",0.7869
"1256",17,"ILLINOIS","IL",17031,"Cook",17031838100,"Census Tract 8381, Cook County, Illinois",0.7625
"1257",17,"ILLINOIS","IL",17031,"Cook",17031838200,"Census Tract 8382, Cook County, Illinois",0.4464
"1258",17,"ILLINOIS","IL",17031,"Cook",17031838600,"Census Tract 8386, Cook County, Illinois",0.9855
"1259",17,"ILLINOIS","IL",17031,"Cook",17031839000,"Census Tract 8390, Cook County, Illinois",0.2997
"1260",17,"ILLINOIS","IL",17031,"Cook",17031839200,"Census Tract 8392, Cook County, Illinois",0.7188
"1261",17,"ILLINOIS","IL",17031,"Cook",17031840700,"Census Tract 8407, Cook County, Illinois",0.956
"1262",17,"ILLINOIS","IL",17031,"Cook",17031840800,"Census Tract 8408, Cook County, Illinois",0.8204
"1263",17,"ILLINOIS","IL",17031,"Cook",17031841100,"Census Tract 8411, Cook County, Illinois",0.93
"1264",17,"ILLINOIS","IL",17031,"Cook",17031841600,"Census Tract 8416, Cook County, Illinois",0.9388
"1265",17,"ILLINOIS","IL",17031,"Cook",17031841700,"Census Tract 8417, Cook County, Illinois",0.9298
"1266",17,"ILLINOIS","IL",17031,"Cook",17031841900,"Census Tract 8419, Cook County, Illinois",0.4585
"1267",17,"ILLINOIS","IL",17031,"Cook",17031842200,"Census Tract 8422, Cook County, Illinois",0.2181
"1268",17,"ILLINOIS","IL",17031,"Cook",17031842500,"Census Tract 8425, Cook County, Illinois",0.8395
"1269",17,"ILLINOIS","IL",17031,"Cook",17031842900,"Census Tract 8429, Cook County, Illinois",0.9507
"1270",17,"ILLINOIS","IL",17031,"Cook",17031843100,"Census Tract 8431, Cook County, Illinois",0.8509
"1271",17,"ILLINOIS","IL",17031,"Cook",17031843300,"Census Tract 8433, Cook County, Illinois",0.8897
"1272",17,"ILLINOIS","IL",17031,"Cook",17031843900,"Census Tract 8439, Cook County, Illinois",0.8755
"1273",17,"ILLINOIS","IL",17031,"Cook",17031010201,"Census Tract 102.01, Cook County, Illinois",0.9488
"1274",17,"ILLINOIS","IL",17031,"Cook",17031010300,"Census Tract 103, Cook County, Illinois",0.719
"1275",17,"ILLINOIS","IL",17031,"Cook",17031010400,"Census Tract 104, Cook County, Illinois",0.6475
"1276",17,"ILLINOIS","IL",17031,"Cook",17031010702,"Census Tract 107.02, Cook County, Illinois",0.8444
"1277",17,"ILLINOIS","IL",17031,"Cook",17031030101,"Census Tract 301.01, Cook County, Illinois",0.6975
"1278",17,"ILLINOIS","IL",17031,"Cook",17031030103,"Census Tract 301.03, Cook County, Illinois",0.5184
"1279",17,"ILLINOIS","IL",17031,"Cook",17031030104,"Census Tract 301.04, Cook County, Illinois",0.6811
"1280",17,"ILLINOIS","IL",17031,"Cook",17031030701,"Census Tract 307.01, Cook County, Illinois",0.7895
"1281",17,"ILLINOIS","IL",17031,"Cook",17031031300,"Census Tract 313, Cook County, Illinois",0.7475
"1282",17,"ILLINOIS","IL",17031,"Cook",17031031501,"Census Tract 315.01, Cook County, Illinois",0.9726
"1283",17,"ILLINOIS","IL",17031,"Cook",17031060500,"Census Tract 605, Cook County, Illinois",0.7282
"1284",17,"ILLINOIS","IL",17031,"Cook",17031061800,"Census Tract 618, Cook County, Illinois",0.2297
"1285",17,"ILLINOIS","IL",17031,"Cook",17031071400,"Census Tract 714, Cook County, Illinois",0.2532
"1286",17,"ILLINOIS","IL",17031,"Cook",17031081000,"Census Tract 810, Cook County, Illinois",0.5648
"1287",17,"ILLINOIS","IL",17031,"Cook",17031081201,"Census Tract 812.01, Cook County, Illinois",0.3185
"1288",17,"ILLINOIS","IL",17031,"Cook",17031130100,"Census Tract 1301, Cook County, Illinois",0.7943
"1289",17,"ILLINOIS","IL",17031,"Cook",17031260100,"Census Tract 2601, Cook County, Illinois",0.9059
"1290",17,"ILLINOIS","IL",17031,"Cook",17031280400,"Census Tract 2804, Cook County, Illinois",0.9293
"1291",17,"ILLINOIS","IL",17031,"Cook",17031280800,"Census Tract 2808, Cook County, Illinois",0.9827
"1292",17,"ILLINOIS","IL",17031,"Cook",17031320400,"Census Tract 3204, Cook County, Illinois",0.3417
"1293",17,"ILLINOIS","IL",17031,"Cook",17031340600,"Census Tract 3406, Cook County, Illinois",0.9682
"1294",17,"ILLINOIS","IL",17031,"Cook",17031410200,"Census Tract 4102, Cook County, Illinois",0.5137
"1295",17,"ILLINOIS","IL",17031,"Cook",17031411000,"Census Tract 4110, Cook County, Illinois",0.4982
"1296",17,"ILLINOIS","IL",17031,"Cook",17031411100,"Census Tract 4111, Cook County, Illinois",0.2745
"1297",17,"ILLINOIS","IL",17031,"Cook",17031420200,"Census Tract 4202, Cook County, Illinois",0.8914
"1298",17,"ILLINOIS","IL",17031,"Cook",17031420300,"Census Tract 4203, Cook County, Illinois",0.6192
"1299",17,"ILLINOIS","IL",17031,"Cook",17031430700,"Census Tract 4307, Cook County, Illinois",0.8311
"1300",17,"ILLINOIS","IL",17031,"Cook",17031431400,"Census Tract 4314, Cook County, Illinois",0.9354
"1301",17,"ILLINOIS","IL",17031,"Cook",17031461000,"Census Tract 4610, Cook County, Illinois",0.9443
"1302",17,"ILLINOIS","IL",17031,"Cook",17031611500,"Census Tract 6115, Cook County, Illinois",0.9749
"1303",17,"ILLINOIS","IL",17031,"Cook",17031690300,"Census Tract 6903, Cook County, Illinois",0.9681
"1304",17,"ILLINOIS","IL",17031,"Cook",17031808702,"Census Tract 8087.02, Cook County, Illinois",0.4033
"1305",17,"ILLINOIS","IL",17031,"Cook",17031809300,"Census Tract 8093, Cook County, Illinois",0.3313
"1306",17,"ILLINOIS","IL",17031,"Cook",17031809400,"Census Tract 8094, Cook County, Illinois",0.5803
"1307",17,"ILLINOIS","IL",17031,"Cook",17031830700,"Census Tract 8307, Cook County, Illinois",0.7202
"1308",17,"ILLINOIS","IL",17031,"Cook",17031833100,"Census Tract 8331, Cook County, Illinois",0.3053
"1309",17,"ILLINOIS","IL",17031,"Cook",17031836200,"Census Tract 8362, Cook County, Illinois",0.4049
"1310",17,"ILLINOIS","IL",17031,"Cook",17031837300,"Census Tract 8373, Cook County, Illinois",0.8842
"1311",17,"ILLINOIS","IL",17031,"Cook",17031838300,"Census Tract 8383, Cook County, Illinois",0.3679
"1312",17,"ILLINOIS","IL",17031,"Cook",17031839100,"Census Tract 8391, Cook County, Illinois",0.3464
"1313",17,"ILLINOIS","IL",17031,"Cook",17031839500,"Census Tract 8395, Cook County, Illinois",0.7278
"1314",17,"ILLINOIS","IL",17031,"Cook",17031010202,"Census Tract 102.02, Cook County, Illinois",0.9286
"1315",17,"ILLINOIS","IL",17031,"Cook",17031020902,"Census Tract 209.02, Cook County, Illinois",0.9127
"1316",17,"ILLINOIS","IL",17031,"Cook",17031030601,"Census Tract 306.01, Cook County, Illinois",0.7864
"1317",17,"ILLINOIS","IL",17031,"Cook",17031031200,"Census Tract 312, Cook County, Illinois",0.8744
"1318",17,"ILLINOIS","IL",17031,"Cook",17031140200,"Census Tract 1402, Cook County, Illinois",0.832
