"","fips","year","countyfips","statefips","stateusps","pop","z_ED_nat","z_HE_nat","z_SE_nat","z_COI_nat","c5_ED_nat","c5_HE_nat","c5_SE_nat","c5_COI_nat","r_ED_nat","r_HE_nat","r_SE_nat","r_COI_nat","c5_ED_stt","c5_HE_stt","c5_SE_stt","c5_COI_stt","r_ED_stt","r_HE_stt","r_SE_stt","r_COI_stt","c5_ED_met","c5_HE_met","c5_SE_met","c5_COI_met","r_ED_met","r_HE_met","r_SE_met","r_COI_met"
"591",17031660600,2015,17031,17,"IL",1374,-0.060980216,-0.052373026,-0.45494178,-0.065362163,"Very Low","Very Low","Very Low","Very Low",19,7,3,3,"Very Low","Very Low","Very Low","Very Low",18,8,5,5,"Very Low","Very Low","Very Low","Very Low",18,10,5,6
"592",17031660700,2015,17031,17,"IL",389,-0.043634318,-0.031766817,-0.49082118,-0.06544245,"Low","Very Low","Very Low","Very Low",28,13,2,3,"Low","Very Low","Very Low","Very Low",27,15,4,5,"Low","Very Low","Very Low","Very Low",26,16,5,6
"593",17031660800,2015,17031,17,"IL",1485,-0.066868201,-0.10046063,-0.33986303,-0.05768637,"Very Low","Very Low","Very Low","Very Low",17,2,6,4,"Very Low","Very Low","Very Low","Very Low",15,2,8,7,"Very Low","Very Low","Very Low","Very Low",14,3,9,7
"594",17031660900,2015,17031,17,"IL",1331,-0.06581869,-0.050527636,-0.56246477,-0.078242972,"Very Low","Very Low","Very Low","Very Low",17,7,1,1,"Very Low","Very Low","Very Low","Very Low",15,8,2,3,"Very Low","Very Low","Very Low","Very Low",15,10,3,3
"595",17031661000,2015,17031,17,"IL",1162,-0.057506137,-0.027477045,-0.41134214,-0.057255395,"Low","Very Low","Very Low","Very Low",21,15,3,5,"Very Low","Very Low","Very Low","Very Low",20,17,6,7,"Very Low","Very Low","Very Low","Very Low",19,19,7,7
"596",17031661100,2015,17031,17,"IL",1874,-0.069605462,-0.039093077,-0.18722351,-0.033687614,"Very Low","Very Low","Very Low","Very Low",16,10,16,14,"Very Low","Very Low","Very Low","Very Low",14,12,16,15,"Very Low","Very Low","Very Low","Very Low",13,13,18,17
"597",17031670100,2015,17031,17,"IL",158,-0.052893557,-0.085079782,-0.42485926,-0.064422019,"Low","Very Low","Very Low","Very Low",23,3,3,3,"Low","Very Low","Very Low","Very Low",22,3,6,5,"Low","Very Low","Very Low","Very Low",21,4,6,6
"598",17031670200,2015,17031,17,"IL",293,-0.059099037,-0.067345522,-0.5824579,-0.081611596,"Very Low","Very Low","Very Low","Very Low",20,4,1,1,"Very Low","Very Low","Very Low","Very Low",19,5,2,2,"Very Low","Very Low","Very Low","Very Low",18,6,2,3
"599",17031670300,2015,17031,17,"IL",186,-0.044886135,-0.14328098,-0.44157073,-0.071648479,"Low","Very Low","Very Low","Very Low",28,1,3,2,"Low","Very Low","Very Low","Very Low",26,1,5,4,"Low","Very Low","Very Low","Very Low",26,1,6,5
"600",17031670400,2015,17031,17,"IL",398,-0.050060477,-0.12864055,-0.41939834,-0.068085119,"Low","Very Low","Very Low","Very Low",25,1,3,3,"Low","Very Low","Very Low","Very Low",23,1,6,5,"Low","Very Low","Very Low","Very Low",23,1,7,5
"601",17031670500,2015,17031,17,"IL",300,-0.066376969,-0.13268033,-0.51761574,-0.081775591,"Very Low","Very Low","Very Low","Very Low",17,1,2,1,"Very Low","Very Low","Very Low","Very Low",15,1,3,2,"Very Low","Very Low","Very Low","Very Low",15,1,4,3
"602",17031670600,2015,17031,17,"IL",197,-0.050826725,-0.15321772,-0.52223891,-0.082767293,"Low","Very Low","Very Low","Very Low",24,1,2,1,"Low","Very Low","Very Low","Very Low",23,1,3,2,"Low","Very Low","Very Low","Very Low",22,1,4,2
"603",17031670700,2015,17031,17,"IL",239,-0.030613683,-0.13113903,-0.41345868,-0.065502562,"Low","Very Low","Very Low","Very Low",36,1,3,3,"Low","Very Low","Very Low","Very Low",35,1,6,5,"Low","Very Low","Very Low","Very Low",33,1,7,6
"604",17031670800,2015,17031,17,"IL",370,-0.04619503,-0.14533341,-0.6230818,-0.093180209,"Low","Very Low","Very Low","Very Low",27,1,1,1,"Low","Very Low","Very Low","Very Low",25,1,1,1,"Low","Very Low","Very Low","Very Low",25,1,2,1
"605",17031670900,2015,17031,17,"IL",512,-0.02052154,-0.15485913,-0.69959539,-0.10026851,"Moderate","Very Low","Very Low","Very Low",43,1,1,1,"Moderate","Very Low","Very Low","Very Low",42,1,1,1,"Low","Very Low","Very Low","Very Low",38,1,1,1
"606",17031671100,2015,17031,17,"IL",498,-0.041627586,-0.11789248,-0.38037381,-0.061461084,"Low","Very Low","Very Low","Very Low",30,1,4,4,"Low","Very Low","Very Low","Very Low",28,2,7,6,"Low","Very Low","Very Low","Very Low",27,2,8,7
"607",17031671200,2015,17031,17,"IL",247,-0.039162923,-0.15763912,-0.70793939,-0.10360134,"Low","Very Low","Very Low","Very Low",31,1,1,1,"Low","Very Low","Very Low","Very Low",30,1,1,1,"Low","Very Low","Very Low","Very Low",29,1,1,1
"608",17031671300,2015,17031,17,"IL",490,-0.037281368,-0.09206935,-0.54206568,-0.077102296,"Low","Very Low","Very Low","Very Low",32,2,1,2,"Low","Very Low","Very Low","Very Low",31,3,3,3,"Low","Very Low","Very Low","Very Low",30,4,3,4
"609",17031671400,2015,17031,17,"IL",261,-0.04727542,-0.059916217,-0.63355452,-0.085474111,"Low","Very Low","Very Low","Very Low",26,6,1,1,"Low","Very Low","Very Low","Very Low",25,7,1,2,"Low","Very Low","Very Low","Very Low",24,8,1,2
"610",17031671500,2015,17031,17,"IL",714,-0.064925611,-0.071327515,-0.51234221,-0.074501395,"Very Low","Very Low","Very Low","Very Low",18,4,2,2,"Very Low","Very Low","Very Low","Very Low",16,5,4,4,"Very Low","Very Low","Very Low","Very Low",15,6,4,4
"611",17031671600,2015,17031,17,"IL",286,-0.050985973,-0.11084963,-0.54148018,-0.080541477,"Low","Very Low","Very Low","Very Low",24,1,1,1,"Low","Very Low","Very Low","Very Low",23,2,3,2,"Low","Very Low","Very Low","Very Low",22,2,3,3
"612",17031671800,2015,17031,17,"IL",374,-0.059434906,-0.041329429,-0.6078285,-0.081852175,"Very Low","Very Low","Very Low","Very Low",20,10,1,1,"Very Low","Very Low","Very Low","Very Low",19,11,2,2,"Very Low","Very Low","Very Low","Very Low",18,13,2,3
"613",17031671900,2015,17031,17,"IL",353,-0.08272215,-0.062935285,-0.31493059,-0.052560352,"Very Low","Very Low","Very Low","Very Low",11,5,7,6,"Very Low","Very Low","Very Low","Very Low",9,6,9,8,"Very Low","Very Low","Very Low","Very Low",9,7,10,9
"614",17031672000,2015,17031,17,"IL",1014,-0.063362926,-0.0048893448,-0.52025533,-0.068214178,"Very Low","Low","Very Low","Very Low",18,28,2,3,"Very Low","Low","Very Low","Very Low",17,30,3,5,"Very Low","Low","Very Low","Very Low",16,33,4,5
"615",17031680500,2015,17031,17,"IL",451,-0.065387845,-0.050290447,-0.70535964,-0.094835706,"Very Low","Very Low","Very Low","Very Low",17,7,1,1,"Very Low","Very Low","Very Low","Very Low",15,9,1,1,"Very Low","Very Low","Very Low","Very Low",15,10,1,1
"616",17031680600,2015,17031,17,"IL",542,-0.065711401,-0.11860972,-0.71963459,-0.10377264,"Very Low","Very Low","Very Low","Very Low",17,1,1,1,"Very Low","Very Low","Very Low","Very Low",15,1,1,1,"Very Low","Very Low","Very Low","Very Low",15,2,1,1
"617",17031680900,2015,17031,17,"IL",877,-0.076388463,-0.10434988,-0.5866589,-0.087936424,"Very Low","Very Low","Very Low","Very Low",13,1,1,1,"Very Low","Very Low","Very Low","Very Low",11,2,2,2,"Very Low","Very Low","Very Low","Very Low",11,3,2,2
"618",17031681000,2015,17031,17,"IL",315,-0.071560502,-0.078238085,-0.64527488,-0.091472127,"Very Low","Very Low","Very Low","Very Low",15,3,1,1,"Very Low","Very Low","Very Low","Very Low",13,4,1,1,"Very Low","Very Low","Very Low","Very Low",12,5,1,1
"619",17031681100,2015,17031,17,"IL",974,-0.083692551,-0.069491483,-0.68393362,-0.096398488,"Very Low","Very Low","Very Low","Very Low",11,4,1,1,"Very Low","Very Low","Very Low","Very Low",9,5,1,1,"Very Low","Very Low","Very Low","Very Low",8,6,1,1
"620",17031681200,2015,17031,17,"IL",998,-0.085847296,-0.059800629,-0.65228868,-0.09192007,"Very Low","Very Low","Very Low","Very Low",10,6,1,1,"Very Low","Very Low","Very Low","Very Low",9,7,1,1,"Very Low","Very Low","Very Low","Very Low",8,8,1,1
"621",17031681300,2015,17031,17,"IL",756,-0.0523909,-0.061755132,-0.69676006,-0.093607172,"Low","Very Low","Very Low","Very Low",23,5,1,1,"Low","Very Low","Very Low","Very Low",22,6,1,1,"Low","Very Low","Very Low","Very Low",22,7,1,1
"622",17031681400,2015,17031,17,"IL",688,-0.063390404,-0.065615594,-0.61541897,-0.085747994,"Very Low","Very Low","Very Low","Very Low",18,5,1,1,"Very Low","Very Low","Very Low","Very Low",17,6,2,2,"Very Low","Very Low","Very Low","Very Low",16,7,2,2
"623",17031690300,2015,17031,17,"IL",685,-0.074479036,-0.015159259,-0.56496722,-0.075748138,"Very Low","Low","Very Low","Very Low",14,21,1,2,"Very Low","Low","Very Low","Very Low",12,23,2,3,"Very Low","Low","Very Low","Very Low",11,26,3,4
"624",17031690400,2015,17031,17,"IL",445,-0.056467466,-0.059403971,-0.45464677,-0.065572508,"Low","Very Low","Very Low","Very Low",21,6,3,3,"Very Low","Very Low","Very Low","Very Low",20,7,5,5,"Very Low","Very Low","Very Low","Very Low",20,8,5,6
"625",17031690500,2015,17031,17,"IL",142,-0.022909157,-0.13168432,-0.50278783,-0.075125061,"Moderate","Very Low","Very Low","Very Low",41,1,2,2,"Low","Very Low","Very Low","Very Low",40,1,4,3,"Low","Very Low","Very Low","Very Low",37,1,4,4
"626",17031690900,2015,17031,17,"IL",896,-0.046454281,-0.13568053,-0.51497406,-0.079578094,"Low","Very Low","Very Low","Very Low",27,1,2,1,"Low","Very Low","Very Low","Very Low",25,1,3,3,"Low","Very Low","Very Low","Very Low",25,1,4,3
"627",17031691000,2015,17031,17,"IL",411,-0.050586853,-0.051925607,-0.2492504,-0.040173881,"Low","Very Low","Very Low","Very Low",24,7,11,10,"Low","Very Low","Very Low","Very Low",23,8,12,12,"Low","Very Low","Very Low","Very Low",23,10,13,13
"628",17031691100,2015,17031,17,"IL",914,-0.066640519,-0.049427614,-0.6808489,-0.092024453,"Very Low","Very Low","Very Low","Very Low",17,8,1,1,"Very Low","Very Low","Very Low","Very Low",15,9,1,1,"Very Low","Very Low","Very Low","Very Low",15,10,1,1
"629",17031691200,2015,17031,17,"IL",905,-0.032351565,-0.022238292,-0.56640273,-0.071998179,"Low","Very Low","Very Low","Very Low",35,17,1,2,"Low","Very Low","Very Low","Very Low",34,19,2,4,"Low","Low","Very Low","Very Low",32,21,3,5
"630",17031691300,2015,17031,17,"IL",589,-0.027631696,-0.042437613,-0.31148386,-0.043883979,"Low","Very Low","Very Low","Very Low",38,9,7,9,"Low","Very Low","Very Low","Very Low",37,11,9,10,"Low","Very Low","Very Low","Very Low",34,13,10,11
"631",17031691400,2015,17031,17,"IL",492,-0.032274347,-0.12902103,-0.29750153,-0.051938321,"Low","Very Low","Very Low","Very Low",35,1,8,6,"Low","Very Low","Very Low","Very Low",34,1,10,8,"Low","Very Low","Very Low","Very Low",32,1,11,9
"632",17031691500,2015,17031,17,"IL",546,-0.037181109,-0.10929072,-0.62305486,-0.088360876,"Low","Very Low","Very Low","Very Low",32,1,1,1,"Low","Very Low","Very Low","Very Low",31,2,1,2,"Low","Very Low","Very Low","Very Low",30,2,2,2
"633",17031700100,2015,17031,17,"IL",1012,-0.010166945,-0.019319132,-0.093338639,-0.014058537,"Moderate","Very Low","Low","Low",49,19,28,29,"Moderate","Low","Low","Low",49,21,26,28,"Moderate","Low","Low","Low",43,23,28,30
"634",17031700200,2015,17031,17,"IL",2026,-0.020768179,-0.010469109,-0.066995494,-0.011223285,"Moderate","Low","Low","Low",42,24,33,32,"Moderate","Low","Low","Low",42,26,29,31,"Low","Low","Low","Low",38,29,31,33
"635",17031700301,2015,17031,17,"IL",1940,-0.023854919,0.013490727,-0.028711878,-0.0045625283,"Low","Moderate","Low","Low",40,43,39,39,"Low","Moderate","Low","Low",39,47,35,37,"Low","Moderate","Low","Low",36,50,36,38
"636",17031700302,2015,17031,17,"IL",1326,-0.021451833,0.012983579,0.049964346,0.0048258631,"Moderate","Moderate","Moderate","Moderate",42,42,55,51,"Moderate","Moderate","Moderate","Moderate",41,46,49,47,"Low","Moderate","Moderate","Moderate",37,49,49,46
"637",17031700401,2015,17031,17,"IL",1751,-0.0054794261,0.013313486,-0.08063177,-0.0086008627,"Moderate","Moderate","Low","Low",51,43,30,35,"Moderate","Moderate","Low","Low",51,47,28,33,"Moderate","Moderate","Low","Low",45,50,29,35
"638",17031700402,2015,17031,17,"IL",1162,0.0039474247,0.023617394,-0.16108534,-0.015848286,"Moderate","Moderate","Very Low","Low",57,53,19,28,"Moderate","Moderate","Very Low","Low",56,59,19,27,"Moderate","Moderate","Very Low","Low",49,60,20,28
"639",17031700501,2015,17031,17,"IL",1470,-0.016445471,-0.01362972,-0.093240283,-0.014140037,"Moderate","Low","Low","Low",45,22,29,29,"Moderate","Low","Low","Low",44,24,26,28,"Low","Low","Low","Low",40,27,28,30
"640",17031700502,2015,17031,17,"IL",830,-0.014238758,0.025648199,-0.027463522,-0.0020638942,"Moderate","Moderate","Low","Moderate",46,55,39,42,"Moderate","High","Low","Low",46,62,35,39,"Moderate","High","Low","Low",41,63,36,39
"641",17031710100,2015,17031,17,"IL",378,-0.047213458,-0.052386582,-0.66641313,-0.088501967,"Low","Very Low","Very Low","Very Low",26,7,1,1,"Low","Very Low","Very Low","Very Low",25,8,1,2,"Low","Very Low","Very Low","Very Low",24,10,1,2
"642",17031710200,2015,17031,17,"IL",1466,-0.063928604,-0.027578887,-0.47475705,-0.065373689,"Very Low","Very Low","Very Low","Very Low",18,15,2,3,"Very Low","Very Low","Very Low","Very Low",16,17,4,5,"Very Low","Very Low","Very Low","Very Low",16,19,5,6
"643",17031710300,2015,17031,17,"IL",417,-0.061742,-0.035698999,-0.61661446,-0.082536094,"Very Low","Very Low","Very Low","Very Low",19,11,1,1,"Very Low","Very Low","Very Low","Very Low",18,13,2,2,"Very Low","Very Low","Very Low","Very Low",17,15,2,3
"644",17031710400,2015,17031,17,"IL",1306,-0.034198064,-0.026283475,-0.31826767,-0.04369162,"Low","Very Low","Very Low","Very Low",34,15,7,9,"Low","Very Low","Very Low","Very Low",32,17,9,10,"Low","Very Low","Very Low","Very Low",31,19,10,12
"645",17031710500,2015,17031,17,"IL",961,-0.055189215,-0.034796719,-0.50712025,-0.068944439,"Low","Very Low","Very Low","Very Low",22,12,2,2,"Low","Very Low","Very Low","Very Low",21,13,4,4,"Low","Very Low","Very Low","Very Low",21,15,4,5
"646",17031710600,2015,17031,17,"IL",601,-0.056838371,-0.12657171,-0.42268589,-0.069000311,"Low","Very Low","Very Low","Very Low",21,1,3,2,"Very Low","Very Low","Very Low","Very Low",20,1,6,4,"Very Low","Very Low","Very Low","Very Low",20,2,6,5
"647",17031710700,2015,17031,17,"IL",613,-0.048682254,-0.070229828,-0.32424882,-0.050648559,"Low","Very Low","Very Low","Very Low",25,4,6,6,"Low","Very Low","Very Low","Very Low",24,5,9,9,"Low","Very Low","Very Low","Very Low",24,6,9,9
"648",17031710800,2015,17031,17,"IL",783,-0.063921846,-0.037765779,-0.4840391,-0.067534462,"Very Low","Very Low","Very Low","Very Low",18,11,2,3,"Very Low","Very Low","Very Low","Very Low",16,13,4,5,"Very Low","Very Low","Very Low","Very Low",16,14,5,5
"649",17031710900,2015,17031,17,"IL",616,-0.052614022,-0.027793985,-0.5517571,-0.073123351,"Low","Very Low","Very Low","Very Low",23,15,1,2,"Low","Very Low","Very Low","Very Low",22,16,3,4,"Low","Very Low","Very Low","Very Low",22,18,3,4
"650",17031711000,2015,17031,17,"IL",487,-0.061996717,-0.10589276,-0.51552355,-0.078209028,"Very Low","Very Low","Very Low","Very Low",19,1,2,1,"Very Low","Very Low","Very Low","Very Low",17,2,3,3,"Very Low","Very Low","Very Low","Very Low",17,3,4,3
"651",17031711100,2015,17031,17,"IL",390,-0.079128742,-0.059674535,-0.2298876,-0.041898452,"Very Low","Very Low","Very Low","Very Low",12,6,12,10,"Very Low","Very Low","Very Low","Very Low",11,7,13,11,"Very Low","Very Low","Very Low","Very Low",10,8,15,13
"652",17031711200,2015,17031,17,"IL",967,-0.02969416,-0.0016104681,-0.27197886,-0.035180748,"Low","Low","Very Low","Very Low",37,30,9,13,"Low","Low","Very Low","Very Low",35,33,11,14,"Low","Low","Very Low","Very Low",33,36,12,16
"653",17031711300,2015,17031,17,"IL",360,-0.051200885,-0.03391416,-0.38981813,-0.054728352,"Low","Very Low","Very Low","Very Low",24,12,4,5,"Low","Very Low","Very Low","Very Low",23,14,6,7,"Low","Very Low","Very Low","Very Low",22,16,7,8
"654",17031711400,2015,17031,17,"IL",512,-0.079811797,-0.033058934,-0.32184121,-0.049879454,"Very Low","Very Low","Very Low","Very Low",12,12,7,7,"Very Low","Very Low","Very Low","Very Low",11,14,9,9,"Very Low","Very Low","Very Low","Very Low",10,16,10,10
"655",17031711500,2015,17031,17,"IL",615,-0.056509655,-0.10071599,-0.45013198,-0.069426306,"Low","Very Low","Very Low","Very Low",21,2,3,2,"Very Low","Very Low","Very Low","Very Low",20,2,5,4,"Very Low","Very Low","Very Low","Very Low",20,3,6,5
"656",17031720100,2015,17031,17,"IL",845,0.045404512,0.050568517,0.22499965,0.03662768,"High","High","Very High","Very High",75,80,90,86,"High","Very High","Very High","Very High",71,94,90,84,"High","Very High","Very High","Very High",64,95,89,82
"657",17031720200,2015,17031,17,"IL",814,0.0047699856,0.017826658,0.067524113,0.010291839,"Moderate","Moderate","Moderate","Moderate",57,47,58,57,"Moderate","Moderate","Moderate","Moderate",56,53,52,52,"Moderate","Moderate","Moderate","Moderate",49,55,52,51
"658",17031720300,2015,17031,17,"IL",1093,0.049457829,0.040469039,0.25121218,0.039064143,"High","High","Very High","Very High",77,71,94,89,"High","Very High","Very High","Very High",72,81,95,87,"High","Very High","Very High","Very High",66,82,95,86
"659",17031720400,2015,17031,17,"IL",507,0.053073972,0.019403394,0.27543843,0.040059004,"High","Moderate","Very High","Very High",78,49,96,89,"High","Moderate","Very High","Very High",73,54,97,89,"High","Moderate","Very High","Very High",68,57,97,87
"660",17031720500,2015,17031,17,"IL",611,0.078692332,0.044604275,0.31940374,0.050694015,"Very High","High","Very High","Very High",85,75,99,96,"Very High","Very High","Very High","Very High",82,87,100,96,"High","Very High","Very High","Very High",77,88,100,95
"661",17031720600,2015,17031,17,"IL",447,0.065950491,0.038606513,0.27858517,0.043886509,"Very High","High","Very High","Very High",82,69,97,92,"High","High","Very High","Very High",78,78,98,92,"High","High","Very High","Very High",73,79,98,91
"662",17031720700,2015,17031,17,"IL",695,0.028317664,-0.0050010113,-0.030384589,-0.00093616656,"High","Low","Low","Moderate",69,28,39,44,"High","Low","Low","Low",65,30,34,40,"Moderate","Low","Low","Low",58,33,36,40
"663",17031730100,2015,17031,17,"IL",452,-0.01982498,-0.040817395,-0.34312415,-0.046537641,"Moderate","Very Low","Very Low","Very Low",43,10,6,8,"Moderate","Very Low","Very Low","Very Low",42,11,8,10,"Low","Very Low","Very Low","Very Low",38,13,9,11
"664",17031730201,2015,17031,17,"IL",1021,-0.023796128,-0.019785427,-0.31620717,-0.041610651,"Moderate","Very Low","Very Low","Very Low",41,18,7,10,"Low","Very Low","Very Low","Very Low",39,20,9,11,"Low","Low","Very Low","Very Low",36,23,10,13
"665",17031730202,2015,17031,17,"IL",599,-0.06935858,-0.030525878,-0.31370389,-0.047504038,"Very Low","Very Low","Very Low","Very Low",16,13,7,7,"Very Low","Very Low","Very Low","Very Low",14,15,9,9,"Very Low","Very Low","Very Low","Very Low",13,17,10,10
"666",17031730300,2015,17031,17,"IL",232,-0.023172339,-0.010272099,-0.35436216,-0.044983864,"Moderate","Low","Very Low","Very Low",41,24,5,8,"Low","Low","Very Low","Very Low",40,26,7,10,"Low","Low","Very Low","Very Low",37,29,8,11
"667",17031730400,2015,17031,17,"IL",785,-0.03160337,-0.0022799193,-0.098936968,-0.015281585,"Low","Low","Low","Low",36,30,28,28,"Low","Low","Low","Low",34,33,25,27,"Low","Low","Low","Low",32,35,27,29
"668",17031730500,2015,17031,17,"IL",998,-0.022284441,-0.045931514,-0.19556245,-0.03014192,"Moderate","Very Low","Very Low","Very Low",42,8,15,16,"Low","Very Low","Very Low","Very Low",40,10,16,17,"Low","Very Low","Very Low","Very Low",37,11,17,19
"669",17031730600,2015,17031,17,"IL",763,-0.057053197,-0.017795255,-0.2477989,-0.03710597,"Low","Very Low","Very Low","Very Low",21,20,11,12,"Very Low","Low","Very Low","Very Low",20,22,12,13,"Very Low","Low","Very Low","Very Low",20,24,13,15
"670",17031730700,2015,17031,17,"IL",582,-0.046548862,-0.016385287,-0.2667743,-0.038005952,"Low","Very Low","Very Low","Very Low",27,20,10,11,"Low","Low","Very Low","Very Low",25,22,11,13,"Low","Low","Very Low","Very Low",25,25,12,14
"671",17031740100,2015,17031,17,"IL",747,0.046927206,0.002553514,0.11721493,0.019139977,"High","Low","High","High",76,34,69,68,"High","Low","High","High",72,37,64,64,"High","Low","High","High",65,40,64,61
"672",17031740200,2015,17031,17,"IL",1469,0.060727987,0.044118464,0.20187716,0.034945413,"High","High","Very High","Very High",80,74,86,85,"High","Very High","Very High","Very High",77,86,84,83,"High","Very High","Very High","High",72,87,83,80
"673",17031740300,2015,17031,17,"IL",1377,0.052901279,0.029795257,0.22919478,0.035747238,"High","Moderate","Very High","Very High",78,59,91,85,"High","High","Very High","Very High",73,66,91,83,"High","High","Very High","Very High",68,67,91,81
"674",17031740400,2015,17031,17,"IL",1121,0.05367507,0.017686851,0.11326376,0.021029627,"High","Moderate","High","High",78,47,68,70,"High","Moderate","High","High",74,52,64,66,"High","Moderate","High","High",68,55,63,63
"675",17031750100,2015,17031,17,"IL",668,-0.033383451,-0.038684897,-0.42172071,-0.056980461,"Low","Very Low","Very Low","Very Low",35,10,3,5,"Low","Very Low","Very Low","Very Low",33,12,6,7,"Low","Very Low","Very Low","Very Low",31,13,6,8
"676",17031750200,2015,17031,17,"IL",636,0.043953538,-0.0030784425,0.099808559,0.016183931,"High","Low","High","High",75,29,65,64,"High","Low","Moderate","Moderate",71,32,60,60,"High","Low","Moderate","Moderate",64,35,60,58
"677",17031750300,2015,17031,17,"IL",660,0.070346497,0.033955332,0.10082642,0.023149181,"Very High","High","High","High",83,64,65,72,"High","High","High","High",80,72,61,70,"High","High","Moderate","High",74,74,60,66
"678",17031750400,2015,17031,17,"IL",717,0.042479306,0.041299768,0.16769516,0.028638551,"High","High","High","High",74,72,79,78,"High","Very High","High","High",70,83,76,76,"High","Very High","High","High",64,84,75,72
"679",17031750500,2015,17031,17,"IL",1593,0.016581401,-0.012663366,-0.23395182,-0.02678968,"High","Low","Very Low","Very Low",63,23,12,18,"High","Low","Very Low","Very Low",61,25,13,19,"Moderate","Low","Very Low","Low",54,27,14,21
"680",17031750600,2015,17031,17,"IL",952,-0.017604891,-0.042102695,-0.34494677,-0.046640389,"Moderate","Very Low","Very Low","Very Low",44,9,6,8,"Moderate","Very Low","Very Low","Very Low",43,11,8,10,"Low","Very Low","Very Low","Very Low",39,13,9,11
"681",17031760801,2015,17031,17,"IL",626,0.0098254997,-0.01576468,0.0041030291,-0.00010269228,"Moderate","Low","Moderate","Moderate",60,21,45,45,"Moderate","Low","Moderate","Moderate",58,23,41,41,"Moderate","Low","Moderate","Moderate",52,26,41,41
"682",17031760802,2015,17031,17,"IL",417,-0.027460638,0.043085702,0.045054995,0.0067759478,"Low","High","Moderate","Moderate",38,73,54,53,"Low","Very High","Moderate","Moderate",37,85,48,49,"Low","Very High","Moderate","Moderate",34,86,48,47
"683",17031760803,2015,17031,17,"IL",916,-0.020683501,-0.044069447,-0.10538644,-0.019250251,"Moderate","Very Low","Low","Low",42,9,27,24,"Moderate","Very Low","Low","Low",42,10,25,25,"Low","Very Low","Low","Low",38,12,27,26
"684",17031770201,2015,17031,17,"IL",1093,0.047582533,0.0053097587,0.14382043,0.02260747,"High","Low","High","High",76,36,74,72,"High","Low","High","High",72,39,70,69,"High","Moderate","High","High",65,42,69,65
"685",17031770202,2015,17031,17,"IL",806,-0.005697011,0.0442781,0.1825449,0.025348593,"Moderate","High","Very High","High",51,74,82,75,"Moderate","Very High","High","High",51,86,80,72,"Moderate","Very High","High","High",44,87,78,68
"686",17031770300,2015,17031,17,"IL",1324,-0.0078295832,0.0093126195,0.14004791,0.01645251,"Moderate","Low","High","High",50,39,74,65,"Moderate","Moderate","High","High",50,43,69,61,"Moderate","Moderate","High","Moderate",44,46,68,58
"687",17031770400,2015,17031,17,"IL",1064,-0.015492911,0.0077537615,0.10767844,0.011663203,"Moderate","Low","High","Moderate",46,38,67,59,"Moderate","Moderate","High","Moderate",45,41,62,54,"Low","Moderate","High","Moderate",40,44,62,52
"688",17031770500,2015,17031,17,"IL",1485,0.0023785729,-0.015963584,0.037960999,0.0030000145,"Moderate","Low","Moderate","Moderate",56,21,52,48,"Moderate","Low","Moderate","Moderate",55,23,47,45,"Moderate","Low","Moderate","Moderate",48,25,47,45
"689",17031770601,2015,17031,17,"IL",670,0.095306493,0.03655244,0.099106006,0.025988858,"Very High","High","High","High",90,67,65,75,"Very High","High","Moderate","High",86,75,60,73,"Very High","High","Moderate","High",82,77,60,69
"690",17031770602,2015,17031,17,"IL",1214,0.058283675,-0.015311724,-0.029504946,0.0013941857,"High","Low","Low","Moderate",80,21,39,47,"High","Low","Low","Moderate",76,23,34,43,"High","Low","Low","Moderate",71,26,36,43
"691",17031770700,2015,17031,17,"IL",435,0.022315025,-0.011602142,0.14340046,0.0179679,"High","Low","High","High",66,23,74,66,"High","Low","High","High",63,25,70,63,"Moderate","Low","High","Moderate",56,28,69,60
"692",17031770800,2015,17031,17,"IL",1033,-0.0029540085,0.0026832975,0.086349383,0.010027727,"Moderate","Low","High","Moderate",53,34,62,57,"Moderate","Low","Moderate","Moderate",52,37,57,52,"Moderate","Low","Moderate","Moderate",46,40,57,51
"693",17031770901,2015,17031,17,"IL",990,0.011946666,0.026464475,0.12277657,0.018445823,"High","Moderate","High","High",61,56,70,67,"Moderate","High","High","High",59,63,65,63,"Moderate","High","High","Moderate",52,64,64,60
"694",17031770902,2015,17031,17,"IL",628,0.054111689,0.0023298091,0.18618679,0.027956303,"High","Low","Very High","High",78,33,83,77,"High","Low","High","High",74,37,80,75,"High","Low","High","High",68,40,79,71
"695",17031800100,2015,17031,17,"IL",794,0.14683703,0.049344208,0.19923303,0.044730306,"Very High","High","Very High","Very High",97,79,85,93,"Very High","Very High","Very High","Very High",94,92,84,93,"Very High","Very High","Very High","Very High",92,93,82,91
"696",17031800200,2015,17031,17,"IL",1847,0.16598561,0.035256874,0.24315058,0.050481655,"Very High","High","Very High","Very High",98,65,92,96,"Very High","High","Very High","Very High",97,74,93,96,"Very High","High","Very High","Very High",95,75,93,95
"697",17031800300,2015,17031,17,"IL",1117,0.083577134,0.046151668,0.16551428,0.033451214,"Very High","High","High","Very High",87,76,79,83,"Very High","Very High","High","Very High",83,89,76,81,"High","Very High","High","High",78,90,75,78
"698",17031800400,2015,17031,17,"IL",1241,0.075608425,0.053321369,0.16225331,0.032947458,"Very High","Very High","High","Very High",85,83,78,82,"Very High","Very High","High","High",82,95,75,80,"High","Very High","High","High",76,96,74,77
