"","FIPS","stateName","countyName","ccvi"
"147",17031100100,"ILLINOIS","Cook","0.51541264321635905"
"148",17031100200,"ILLINOIS","Cook","0.56873692522963104"
"149",17031100300,"ILLINOIS","Cook","0.54097338634820802"
"150",17031100400,"ILLINOIS","Cook","0.33560078136905802"
"151",17031100500,"ILLINOIS","Cook","0.31594186835870902"
"152",17031100600,"ILLINOIS","Cook","0.37108103240464901"
"153",17031100700,"ILLINOIS","Cook","0.44636400160707101"
"154",17031110100,"ILLINOIS","Cook","0.55665618376026904"
"155",17031110200,"ILLINOIS","Cook","0.77768387802884398"
"156",17031110300,"ILLINOIS","Cook","0.62422244080852296"
"157",17031110400,"ILLINOIS","Cook","0.57528989623308102"
"158",17031110501,"ILLINOIS","Cook","0.532370014269683"
"159",17031110502,"ILLINOIS","Cook","0.561532813344232"
"160",17031120100,"ILLINOIS","Cook","0.122137404580153"
"161",17031120200,"ILLINOIS","Cook","0.31598343054266398"
"162",17031120300,"ILLINOIS","Cook","0.369446253169117"
"163",17031120400,"ILLINOIS","Cook","0.50930300217508795"
"164",17031130100,"ILLINOIS","Cook","0.70812263615078797"
"165",17031130200,"ILLINOIS","Cook","0.62283703467671503"
"166",17031130300,"ILLINOIS","Cook","0.841357143846719"
"167",17031140100,"ILLINOIS","Cook","0.83728404981920401"
"168",17031140200,"ILLINOIS","Cook","0.95810531857414005"
"169",17031140301,"ILLINOIS","Cook","0.89559579390698396"
"170",17031140302,"ILLINOIS","Cook","0.98401241323894095"
"171",17031140400,"ILLINOIS","Cook","0.52321247973843499"
"172",17031140500,"ILLINOIS","Cook","0.77492691982654704"
"173",17031140601,"ILLINOIS","Cook","0.80438065418877502"
"174",17031140602,"ILLINOIS","Cook","0.85422756681121104"
"175",17031140701,"ILLINOIS","Cook","0.818678045469029"
"176",17031140702,"ILLINOIS","Cook","0.88178329477286299"
"177",17031140800,"ILLINOIS","Cook","0.58448899294828305"
"178",17031150200,"ILLINOIS","Cook","0.66402515897535397"
"179",17031150300,"ILLINOIS","Cook","0.55987032598606301"
"180",17031150401,"ILLINOIS","Cook","0.69117911915878105"
"181",17031150402,"ILLINOIS","Cook","0.51549576758426696"
"182",17031150501,"ILLINOIS","Cook","0.61801582133802502"
"183",17031150502,"ILLINOIS","Cook","0.80602928748562597"
"184",17031150600,"ILLINOIS","Cook","0.631869882656101"
"185",17031150700,"ILLINOIS","Cook","0.72369460107230399"
"186",17031150800,"ILLINOIS","Cook","0.740264058408723"
"187",17031151001,"ILLINOIS","Cook","0.77890303542483497"
"188",17031151002,"ILLINOIS","Cook","0.83810143943697102"
"189",17031151100,"ILLINOIS","Cook","0.84731439021349098"
"190",17031151200,"ILLINOIS","Cook","0.76003380390961595"
"191",17031160100,"ILLINOIS","Cook","0.67408320749227602"
"192",17031160200,"ILLINOIS","Cook","0.40248818941272602"
"193",17031160300,"ILLINOIS","Cook","0.82719829317964599"
"194",17031160400,"ILLINOIS","Cook","0.657846247627492"
"195",17031160501,"ILLINOIS","Cook","0.72485834222302303"
"196",17031160502,"ILLINOIS","Cook","0.74106759396517097"
"197",17031160601,"ILLINOIS","Cook","0.627201063991909"
"198",17031160602,"ILLINOIS","Cook","0.499037142738394"
"199",17031160700,"ILLINOIS","Cook","0.87132347847771596"
"200",17031160800,"ILLINOIS","Cook","0.63247946135409605"
"201",17031160900,"ILLINOIS","Cook","0.45602028234577002"
"202",17031161000,"ILLINOIS","Cook","0.490032002881645"
"203",17031161100,"ILLINOIS","Cook","0.33576703010487502"
"204",17031161200,"ILLINOIS","Cook","0.66378963993294604"
"205",17031161300,"ILLINOIS","Cook","0.94988986021252098"
"206",17031170100,"ILLINOIS","Cook","0.88268380875853802"
"207",17031170200,"ILLINOIS","Cook","0.527922860586581"
"208",17031170300,"ILLINOIS","Cook","0.62713179368531902"
"209",17031170400,"ILLINOIS","Cook","0.55226444632243898"
"210",17031170500,"ILLINOIS","Cook","0.409858550033942"
"211",17031170600,"ILLINOIS","Cook","0.37967055042185599"
"212",17031170700,"ILLINOIS","Cook","0.57456948504454097"
"213",17031170800,"ILLINOIS","Cook","0.59741483215804703"
"214",17031170900,"ILLINOIS","Cook","0.57274074895055505"
"215",17031171000,"ILLINOIS","Cook","0.78389049749934203"
"216",17031171100,"ILLINOIS","Cook","0.50002078109197701"
"217",17031180100,"ILLINOIS","Cook","0.94414042476551996"
"218",17031190100,"ILLINOIS","Cook","0.90777351380557203"
"219",17031190200,"ILLINOIS","Cook","0.84106620855903902"
"220",17031190300,"ILLINOIS","Cook","0.82387331846330703"
"221",17031190401,"ILLINOIS","Cook","0.84487607542151"
"222",17031190402,"ILLINOIS","Cook","0.83812914755960699"
"223",17031190601,"ILLINOIS","Cook","0.81671076876186299"
"224",17031190602,"ILLINOIS","Cook","0.98668624707332997"
"225",17031190701,"ILLINOIS","Cook","0.89570662639752796"
"226",17031190702,"ILLINOIS","Cook","0.90353417104224099"
"227",17031190800,"ILLINOIS","Cook","0.88279464124908202"
"228",17031190900,"ILLINOIS","Cook","0.85323007439630905"
"229",17031191000,"ILLINOIS","Cook","0.84627533561463497"
"230",17031191100,"ILLINOIS","Cook","0.83984705116304803"
"231",17031191200,"ILLINOIS","Cook","0.85137363017968704"
"232",17031191301,"ILLINOIS","Cook","0.869259223341323"
"233",17031191302,"ILLINOIS","Cook","0.821642814591097"
"234",17031200100,"ILLINOIS","Cook","0.79203668555437001"
"235",17031200200,"ILLINOIS","Cook","0.842950360898297"
